2022-06-14 19:18:00,3000552,3001452,2995235,2995235,2.16075858
2022-06-14 19:19:00,2995087,2998628,2991748,2998628,2.85550866
2022-06-14 19:20:00,2996484,2998409,2996079,2997215,0.328
2022-06-14 19:21:00,2998623,3003429,2998623,3000728,3.24934323
2022-06-14 19:22:00,3002829,3004330,3002229,3003730,1.62
2022-06-14 19:23:00,3002905,3004106,3001960,3001960,0.19432889
2022-06-14 19:24:00,3002198,3002198,2997215,3000654,6.0629233
2022-06-14 19:25:00,3000103,3000103,2994289,2994289,3.397
2022-06-14 19:26:00,2994573,3000235,2994573,2998354,3.07342089
2022-06-14 19:27:00,2998512,2998512,2995185,2997446,0.983493
2022-06-14 19:28:00,2998452,2999651,2996942,2997112,1.20146324
2022-06-14 19:29:00,2997923,2997923,2994586,2996167,1.42338346
2022-06-14 19:30:00,2997957,2999651,2996158,2998856,2.00592501
2022-06-14 19:31:00,2995560,3000550,2993648,3000550,5.3698917
2022-06-14 19:32:00,3000550,3005000,2999549,3001628,3.525
2022-06-14 19:33:00,3001628,3007739,3001628,3007217,3.55349504
2022-06-14 19:34:00,3006238,3009489,3005245,3007006,2.11545376
2022-06-14 19:35:00,3005445,3005445,3001160,3001160,2.222
2022-06-14 19:36:00,3003085,3005664,3002258,3002258,2.46
2022-06-14 19:37:00,3003920,3003920,3000582,3002124,0.87
2022-06-14 19:38:00,3002211,3005941,3001996,3005941,1.317
2022-06-14 19:39:00,3005941,3009070,3005941,3008660,3.876
2022-06-14 19:40:00,3009191,3010575,3007687,3008839,0.616
2022-06-14 19:41:00,3009690,3011297,3008603,3008711,0.94457119
2022-06-14 19:42:00,3008711,3011890,3007830,3010314,2.39242881
2022-06-14 19:43:00,3012935,3013637,3010850,3011940,2.302
2022-06-14 19:44:00,3011635,3011635,3008875,3008875,0.735
2022-06-14 19:45:00,3010123,3010123,3005941,3005941,0.572
2022-06-14 19:46:00,3007104,3007104,3003407,3004646,3.222968
2022-06-14 19:47:00,3004646,3009016,3004646,3009016,1.18404681
2022-06-14 19:48:00,3008053,3008053,3004606,3004606,0.70368
2022-06-14 19:49:00,3004005,3005227,3003725,3003725,0.2453
2022-06-14 19:50:00,3005527,3009558,3005527,3006136,1.132
2022-06-14 19:51:00,3005535,3005535,2990842,2990842,5.75076
2022-06-14 19:52:00,2991232,2998263,2991232,2995451,2.55925525
2022-06-14 19:53:00,2993166,3003192,2992867,3002665,2.62140834
2022-06-14 19:54:00,3001680,3001680,2995617,2996755,3.156
2022-06-14 19:55:00,2995262,2998199,2995202,2995401,1.9816
2022-06-14 19:56:00,2996632,2997327,2995401,2997327,0.451
2022-06-14 19:57:00,2995829,3000293,2995829,3000293,4.448991
2022-06-14 19:58:00,3000000,3001000,2999424,2999752,3.9488993
2022-06-14 19:59:00,2998729,3001626,2998279,3001626,2.3266645
2022-06-14 20:00:00,3000340,3000340,2997063,2997063,2.90869777
2022-06-14 20:01:00,2999462,3000918,2995564,2996460,2.448
2022-06-14 20:02:00,2997828,2999162,2996942,2999162,0.93
2022-06-14 20:03:00,2999720,3000399,2999484,2999484,0.14
2022-06-14 20:04:00,2999761,3000000,2999761,2999761,0.08253
2022-06-14 20:05:00,3000404,3000404,2999484,2999484,0.11082
